Station information:,,,,,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority,,,,
Chertsey Cws,39661,H31793,-43.79393,171.9607,108,H,Niwa,,,,
"Note: Position precision types are: ""W"" = based on whole minutes, ""T"" = estimated to tenth minute,",,,,,,,,,,,
"G = derived from gridref , ""E"" = error cases derived from gridref,",,,,,,,,,,,
"H = based on GPS readings (NZGD49), ""D"" = by definition i.e. grid points.",,,,,,,,,,,
,,,,,,,,,,,
Max_min: Hourly,,,,,,,,,,,
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
39661,20230714:1400,13.5,1,13.0,1,-,-,13.2,66,1,H
39661,20230714:1500,13.2,1,12.5,1,-,-,12.9,67,1,H
39661,20230714:1600,12.5,1,11.1,1,-,-,11.8,73,1,H
39661,20230714:1700,11.1,1,10.5,1,-,-,10.7,78,1,H
39661,20230714:1800,10.5,1,10.0,1,-,-,10.2,77,1,H
39661,20230714:1900,10.1,1,9.3,1,-,-,9.7,78,1,H
39661,20230714:2000,9.6,1,8.3,1,-,-,8.9,78,1,H
39661,20230714:2100,8.5,1,7.9,1,-,-,8.2,82,1,H
39661,20230714:2200,8.0,1,7.6,1,-,-,7.7,82,1,H
39661,20230714:2300,8.0,1,7.1,1,-,-,7.6,83,1,H
39661,20230715:0000,7.7,1,6.9,1,-,-,7.3,83,1,H
39661,20230715:0100,7.4,1,6.8,1,-,-,7.1,83,1,H
39661,20230715:0200,7.0,1,5.8,1,-,-,6.5,84,1,H
39661,20230715:0300,6.9,1,5.8,1,-,-,6.3,83,1,H
39661,20230715:0400,6.1,1,5.6,1,-,-,5.7,85,1,H
39661,20230715:0500,5.7,1,5.0,1,-,-,5.4,85,1,H
39661,20230715:0600,5.6,1,3.6,1,-,-,4.9,85,1,H
39661,20230715:0700,6.0,1,3.0,1,-,-,4.6,81,1,H
39661,20230715:0800,3.0,1,2.0,1,-,-,2.5,85,1,H
39661,20230715:0900,5.0,1,2.5,1,-,-,3.7,80,1,H
39661,20230715:1000,9.7,1,5.0,1,-,-,6.9,74,1,H
39661,20230715:1100,12.7,1,9.7,1,-,-,11.3,62,1,H
39661,20230715:1200,14.1,1,12.8,1,-,-,13.4,59,1,H
39661,20230715:1300,14.7,1,13.6,1,-,-,14.0,57,1,H
39661,20230715:1400,15.7,1,14.7,1,-,-,15.3,54,1,H
39661,20230715:1500,15.6,1,14.5,1,-,-,14.9,61,1,H
39661,20230715:1600,14.5,1,12.5,1,-,-,13.5,68,1,H
39661,20230715:1700,12.6,1,10.9,1,-,-,12.0,71,1,H
39661,20230715:1800,10.9,1,9.6,1,-,-,10.1,78,1,H
39661,20230715:1900,11.3,1,9.7,1,-,-,10.7,65,1,H
39661,20230715:2000,11.3,1,10.1,1,-,-,10.8,58,1,H
39661,20230715:2100,10.1,1,8.7,1,-,-,9.4,62,1,H
39661,20230715:2200,8.7,1,6.1,1,-,-,7.2,67,1,H
39661,20230715:2300,11.1,1,6.6,1,-,-,8.6,58,1,H
39661,20230716:0000,13.0,1,11.1,1,-,-,12.4,51,1,H
39661,20230716:0100,12.9,1,12.1,1,-,-,12.5,49,1,H
39661,20230716:0200,12.8,1,11.9,1,-,-,12.3,51,1,H
39661,20230716:0300,13.3,1,12.0,1,-,-,12.5,52,1,H
39661,20230716:0400,13.6,1,13.1,1,-,-,13.4,47,1,H
39661,20230716:0500,13.4,1,13.0,1,-,-,13.1,43,1,H
39661,20230716:0600,13.2,1,12.6,1,-,-,12.8,41,1,H
39661,20230716:0700,13.4,1,12.7,1,-,-,12.9,36,1,H
39661,20230716:0800,12.7,1,8.2,1,-,-,10.7,42,1,H
39661,20230716:0900,13.6,1,8.3,1,-,-,11.7,36,1,H
39661,20230716:1000,13.2,1,10.9,1,-,-,12.0,43,1,H
39661,20230716:1100,13.9,1,12.2,1,-,-,13.0,51,1,H
39661,20230716:1200,14.0,1,13.2,1,-,-,13.6,51,1,H
39661,20230716:1300,13.2,1,12.6,1,-,-,12.9,58,1,H
39661,20230716:1400,13.2,1,10.4,1,-,-,11.9,66,1,H
39661,20230716:1500,10.4,1,10.0,1,-,-,10.1,77,1,H
39661,20230716:1600,10.1,1,9.9,1,-,-,10.0,78,1,H
39661,20230716:1700,9.9,1,9.3,1,-,-,9.5,79,1,H
39661,20230716:1800,9.3,1,8.9,1,-,-,9.1,81,1,H
39661,20230716:1900,8.9,1,8.1,1,-,-,8.4,83,1,H
39661,20230716:2000,8.1,1,6.5,1,-,-,7.2,85,1,H
39661,20230716:2100,6.5,1,4.5,1,-,-,5.0,86,1,H
39661,20230716:2200,4.7,1,3.3,1,-,-,4.2,88,1,H
39661,20230716:2300,4.3,1,2.3,1,-,-,3.4,89,1,H
39661,20230717:0000,4.5,1,3.0,1,-,-,4.0,89,1,H
39661,20230717:0100,4.7,1,4.1,1,-,-,4.3,87,1,H
39661,20230717:0200,4.8,1,4.1,1,-,-,4.5,84,1,H
39661,20230717:0300,4.6,1,3.4,1,-,-,4.0,81,1,H
39661,20230717:0400,3.8,1,3.1,1,-,-,3.4,78,1,H
39661,20230717:0500,3.1,1,0.8,1,-,-,2.4,81,1,H
39661,20230717:0600,2.1,1,0.6,1,-,-,1.3,85,1,H
39661,20230717:0700,2.9,1,1.0,1,-,-,1.6,80,1,H
39661,20230717:0800,2.0,1,1.1,1,-,-,1.4,79,1,H
39661,20230717:0900,5.0,1,1.3,1,-,-,2.3,76,1,H
39661,20230717:1000,7.7,1,5.0,1,-,-,6.1,66,1,H
39661,20230717:1100,11.0,1,7.7,1,-,-,9.0,62,1,H
39661,20230717:1200,13.8,1,10.1,1,-,-,11.9,62,1,H
39661,20230717:1300,15.9,1,13.8,1,-,-,14.9,56,1,H
39661,20230717:1400,16.3,1,14.8,1,-,-,15.5,51,1,H
39661,20230717:1500,16.8,1,16.3,1,-,-,16.5,44,1,H
39661,20230717:1600,16.4,1,13.4,1,-,-,14.8,46,1,H
39661,20230717:1700,13.4,1,12.0,1,-,-,12.7,54,1,H
39661,20230717:1800,12.3,1,11.1,1,-,-,11.6,55,1,H
39661,20230717:1900,11.1,1,9.8,1,-,-,10.6,56,1,H
39661,20230717:2000,9.8,1,7.2,1,-,-,7.8,67,1,H
39661,20230717:2100,9.0,1,6.6,1,-,-,7.5,68,1,H
39661,20230717:2200,10.5,1,9.0,1,-,-,9.7,57,1,H
39661,20230717:2300,12.1,1,8.4,1,-,-,10.4,57,1,H
39661,20230718:0000,12.1,1,11.0,1,-,-,11.5,55,1,H
39661,20230718:0100,11.5,1,10.8,1,-,-,11.1,57,1,H
39661,20230718:0200,12.3,1,10.8,1,-,-,11.8,57,1,H
39661,20230718:0300,12.9,1,10.6,1,-,-,11.8,56,1,H
39661,20230718:0400,11.7,1,10.2,1,-,-,10.8,60,1,H
39661,20230718:0500,12.4,1,11.1,1,-,-,11.8,55,1,H
39661,20230718:0600,13.1,1,11.9,1,-,-,12.5,52,1,H
39661,20230718:0700,13.4,1,12.5,1,-,-,12.9,52,1,H
39661,20230718:0800,12.4,1,11.9,1,-,-,12.1,53,1,H
39661,20230718:0900,12.2,1,11.6,1,-,-,11.7,56,1,H
39661,20230718:1000,14.8,1,12.2,1,-,-,13.3,55,1,H
39661,20230718:1100,16.4,1,14.8,1,-,-,15.6,50,1,H
39661,20230718:1200,17.2,1,15.9,1,-,-,16.4,48,1,H
39661,20230718:1300,18.0,1,16.2,1,-,-,17.1,43,1,H
39661,20230718:1400,16.2,1,15.9,1,-,-,16.0,45,1,H
39661,20230718:1500,16.1,1,15.1,1,-,-,15.7,48,1,H
39661,20230718:1600,16.2,1,15.1,1,-,-,15.7,50,1,H
39661,20230718:1700,15.9,1,15.0,1,-,-,15.4,46,1,H
39661,20230718:1800,15.1,1,10.7,1,-,-,12.7,52,1,H
39661,20230718:1900,10.7,1,8.7,1,-,-,9.4,64,1,H
39661,20230718:2000,9.3,1,8.5,1,-,-,8.8,65,1,H
39661,20230718:2100,10.9,1,9.2,1,-,-,10.4,59,1,H
39661,20230718:2200,10.5,1,9.0,1,-,-,9.9,59,1,H
39661,20230718:2300,9.1,1,7.9,1,-,-,8.3,65,1,H
39661,20230719:0000,9.7,1,6.7,1,-,-,8.5,62,1,H
39661,20230719:0100,8.3,1,6.2,1,-,-,7.0,68,1,H
39661,20230719:0200,9.6,1,7.4,1,-,-,8.4,60,1,H
39661,20230719:0300,7.7,1,6.3,1,-,-,7.0,66,1,H
39661,20230719:0400,9.1,1,6.1,1,-,-,7.8,61,1,H
39661,20230719:0500,6.4,1,4.5,1,-,-,5.7,68,1,H
39661,20230719:0600,5.9,1,4.0,1,-,-,4.8,70,1,H
39661,20230719:0700,10.6,1,5.5,1,-,-,8.5,57,1,H
39661,20230719:0800,11.0,1,9.4,1,-,-,10.0,51,1,H
39661,20230719:0900,11.6,1,9.6,1,-,-,10.4,50,1,H
39661,20230719:1000,13.2,1,11.4,1,-,-,12.3,47,1,H
39661,20230719:1100,13.6,1,12.8,1,-,-,13.2,47,1,H
39661,20230719:1200,14.9,1,13.4,1,-,-,13.9,47,1,H
39661,20230719:1300,16.5,1,14.9,1,-,-,15.8,43,1,H
39661,20230719:1400,16.5,1,15.3,1,-,-,15.8,43,1,H
39661,20230719:1500,15.7,1,15.2,1,-,-,15.4,43,1,H
39661,20230719:1600,15.6,1,15.2,1,-,-,15.4,43,1,H
39661,20230719:1700,15.2,1,13.9,1,-,-,14.3,46,1,H
39661,20230719:1800,13.9,1,12.8,1,-,-,13.1,48,1,H
39661,20230719:1900,12.9,1,11.2,1,-,-,12.0,50,1,H
39661,20230719:2000,12.1,1,9.7,1,-,-,10.8,55,1,H
39661,20230719:2100,12.0,1,8.9,1,-,-,10.6,58,1,H
39661,20230719:2200,9.5,1,8.0,1,-,-,8.6,65,1,H
39661,20230719:2300,9.4,1,7.6,1,-,-,8.4,65,1,H
39661,20230720:0000,9.4,1,7.6,1,-,-,8.4,65,1,H
39661,20230720:0100,7.6,1,6.7,1,-,-,7.0,81,1,H
39661,20230720:0200,8.1,1,6.9,1,-,-,7.5,82,1,H
39661,20230720:0300,8.4,1,8.1,1,-,-,8.2,83,1,H
39661,20230720:0400,8.3,1,8.2,1,-,-,8.2,83,1,H
39661,20230720:0500,8.2,1,8.1,1,-,-,8.2,83,1,H
39661,20230720:0600,8.5,1,8.2,1,-,-,8.4,85,1,H
39661,20230720:0700,8.5,1,8.4,1,-,-,8.5,87,1,H
39661,20230720:0800,8.5,1,8.4,1,-,-,8.5,87,1,H
39661,20230720:0900,8.5,1,8.3,1,-,-,8.3,85,1,H
39661,20230720:1000,8.3,1,8.0,1,-,-,8.1,87,1,H
39661,20230720:1100,8.0,1,7.4,1,-,-,7.7,88,1,H
39661,20230720:1200,7.4,1,7.1,1,-,-,7.2,89,1,H
39661,20230720:1300,7.4,1,7.0,1,-,-,7.1,89,1,H
39661,20230720:1400,7.2,1,7.0,1,-,-,7.0,87,1,H
39661,20230720:1500,7.3,1,6.7,1,-,-,7.0,84,1,H
39661,20230720:1600,7.7,1,7.0,1,-,-,7.4,77,1,H
39661,20230720:1700,7.1,1,6.7,1,-,-,6.9,82,1,H
39661,20230720:1800,6.7,1,5.9,1,-,-,6.3,84,1,H
39661,20230720:1900,6.1,1,5.8,1,-,-,6.0,86,1,H
39661,20230720:2000,6.3,1,6.0,1,-,-,6.2,83,1,H
39661,20230720:2100,6.2,1,6.0,1,-,-,6.1,83,1,H
39661,20230720:2200,6.2,1,6.0,1,-,-,6.0,83,1,H
39661,20230720:2300,6.0,1,5.8,1,-,-,5.9,81,1,H
39661,20230721:0000,5.9,1,5.6,1,-,-,5.8,81,1,H
39661,20230721:0100,5.6,1,5.3,1,-,-,5.4,83,1,H
39661,20230721:0200,5.5,1,4.5,1,-,-,5.0,75,1,H
39661,20230721:0300,4.5,1,4.0,1,-,-,4.3,74,1,H
39661,20230721:0400,4.0,1,2.5,1,-,-,3.2,75,1,H
39661,20230721:0500,3.0,1,1.6,1,-,-,2.4,78,1,H
39661,20230721:0600,1.6,1,0.7,1,-,-,1.2,84,1,H
39661,20230721:0700,0.8,1,-0.1,1,-,-,0.5,86,1,H
39661,20230721:0800,-0.1,1,-0.5,1,-,-,-0.2,87,1,H
39661,20230721:0900,0.9,1,-0.3,1,-,-,0.1,88,1,H
39661,20230721:1000,4.6,1,0.9,1,-,-,2.2,87,1,H
39661,20230721:1100,8.6,1,4.6,1,-,-,7.3,66,1,H
39661,20230721:1200,8.3,1,7.4,1,-,-,7.7,60,1,H
39661,20230721:1300,8.4,1,7.7,1,-,-,8.0,64,1,H
39661,20230721:1400,8.6,1,7.9,1,-,-,8.2,64,1,H
39661,20230721:1500,8.4,1,8.0,1,-,-,8.1,67,1,H
39661,20230721:1600,8.4,1,6.6,1,-,-,7.6,71,1,H
39661,20230721:1700,6.8,1,6.2,1,-,-,6.5,81,1,H
39661,20230721:1800,6.2,1,4.6,1,-,-,5.1,84,1,H
39661,20230721:1900,4.7,1,3.5,1,-,-,4.2,86,1,H
39661,20230721:2000,3.5,1,2.8,1,-,-,3.1,87,1,H
39661,20230721:2100,3.0,1,1.5,1,-,-,2.1,88,1,H
39661,20230721:2200,2.1,1,0.9,1,-,-,1.5,89,1,H
39661,20230721:2300,1.7,1,0.9,1,-,-,1.3,89,1,H
39661,20230722:0000,2.3,1,0.9,1,-,-,1.7,89,1,H
39661,20230722:0100,2.2,1,1.2,1,-,-,1.6,88,1,H
39661,20230722:0200,1.5,1,0.9,1,-,-,1.2,88,1,H
39661,20230722:0300,1.3,1,0.1,1,-,-,0.5,88,1,H
39661,20230722:0400,0.9,1,0.1,1,-,-,0.4,88,1,H
39661,20230722:0500,1.2,1,0.3,1,-,-,0.8,88,1,H
39661,20230722:0600,1.4,1,1.0,1,-,-,1.2,86,1,H
39661,20230722:0700,1.5,1,1.2,1,-,-,1.3,86,1,H
39661,20230722:0800,1.6,1,1.2,1,-,-,1.4,87,1,H
39661,20230722:0900,2.7,1,1.5,1,-,-,2.0,86,1,H
39661,20230722:1000,4.1,1,2.7,1,-,-,3.3,85,1,H
39661,20230722:1100,5.3,1,4.1,1,-,-,4.8,82,1,H
39661,20230722:1200,6.3,1,5.3,1,-,-,5.8,80,1,H
39661,20230722:1300,7.3,1,6.2,1,-,-,6.7,76,1,H
39661,20230722:1400,7.8,1,7.0,1,-,-,7.3,72,1,H
39661,20230722:1500,7.6,1,7.0,1,-,-,7.1,70,1,H
39661,20230722:1600,7.0,1,5.7,1,-,-,6.2,72,1,H
39661,20230722:1700,5.7,1,5.0,1,-,-,5.3,80,1,H
39661,20230722:1800,5.1,1,5.0,1,-,-,5.0,84,1,H
39661,20230722:1900,5.0,1,4.8,1,-,-,4.9,85,1,H
39661,20230722:2000,4.9,1,4.7,1,-,-,4.7,86,1,H
39661,20230722:2100,4.7,1,4.5,1,-,-,4.6,86,1,H
39661,20230722:2200,4.6,1,4.5,1,-,-,4.5,86,1,H
39661,20230722:2300,4.8,1,4.5,1,-,-,4.6,86,1,H
39661,20230723:0000,4.6,1,4.4,1,-,-,4.5,86,1,H
39661,20230723:0100,5.8,1,4.6,1,-,-,5.0,88,1,H
39661,20230723:0200,9.6,1,5.8,1,-,-,7.8,91,1,H
39661,20230723:0300,9.7,1,9.6,1,-,-,9.6,91,1,H
39661,20230723:0400,9.6,1,9.5,1,-,-,9.6,91,1,H
39661,20230723:0500,9.5,1,9.5,1,-,-,9.5,91,1,H
39661,20230723:0600,9.6,1,9.5,1,-,-,9.6,91,1,H
39661,20230723:0700,9.6,1,9.5,1,-,-,9.6,91,1,H
39661,20230723:0800,9.6,1,9.5,1,-,-,9.5,91,1,H
39661,20230723:0900,9.5,1,9.5,1,-,-,9.5,91,1,H
39661,20230723:1000,9.5,1,9.5,1,-,-,9.5,92,1,H
39661,20230723:1100,9.6,1,9.5,1,-,-,9.6,92,1,H
39661,20230723:1200,9.8,1,9.6,1,-,-,9.6,92,1,H
39661,20230723:1300,9.9,1,9.7,1,-,-,9.8,92,1,H
39661,20230723:1400,10.0,1,9.8,1,-,-,9.8,92,1,H
39661,20230723:1500,10.2,1,10.0,1,-,-,10.1,92,1,H
39661,20230723:1600,10.1,1,10.1,1,-,-,10.1,92,1,H
39661,20230723:1700,10.1,1,10.0,1,-,-,10.1,92,1,H
39661,20230723:1800,10.0,1,9.9,1,-,-,9.9,92,1,H
39661,20230723:1900,9.9,1,9.8,1,-,-,9.8,92,1,H
39661,20230723:2000,9.9,1,9.8,1,-,-,9.8,92,1,H
39661,20230723:2100,9.8,1,9.7,1,-,-,9.8,92,1,H
39661,20230723:2200,9.8,1,9.7,1,-,-,9.7,92,1,H
39661,20230723:2300,9.8,1,9.7,1,-,-,9.8,92,1,H
39661,20230724:0000,9.8,1,9.7,1,-,-,9.7,92,1,H
39661,20230724:0100,9.7,1,9.6,1,-,-,9.6,92,1,H
39661,20230724:0200,9.6,1,9.5,1,-,-,9.6,92,1,H
39661,20230724:0300,9.6,1,9.5,1,-,-,9.5,92,1,H
39661,20230724:0400,9.5,1,9.5,1,-,-,9.5,92,1,H
39661,20230724:0500,9.5,1,9.4,1,-,-,9.4,92,1,H
39661,20230724:0600,9.4,1,9.3,1,-,-,9.4,92,1,H
39661,20230724:0700,9.3,1,9.2,1,-,-,9.3,92,1,H
39661,20230724:0800,9.3,1,9.0,1,-,-,9.2,92,1,H
39661,20230724:0900,9.2,1,9.0,1,-,-,9.0,92,1,H
39661,20230724:1000,9.3,1,9.1,1,-,-,9.2,92,1,H
39661,20230724:1100,9.5,1,9.2,1,-,-,9.3,92,1,H
39661,20230724:1200,9.9,1,9.5,1,-,-,9.6,91,1,H
39661,20230724:1300,10.0,1,9.7,1,-,-,9.8,91,1,H
39661,20230724:1400,10.0,1,9.7,1,-,-,9.8,91,1,H
39661,20230724:1500,10.0,1,9.6,1,-,-,9.8,90,1,H
39661,20230724:1600,10.4,1,9.8,1,-,-,10.2,88,1,H
39661,20230724:1700,10.3,1,9.4,1,-,-,9.7,86,1,H
39661,20230724:1800,9.4,1,8.8,1,-,-,9.0,88,1,H
39661,20230724:1900,8.8,1,8.5,1,-,-,8.5,90,1,H
39661,20230724:2000,8.6,1,8.4,1,-,-,8.5,91,1,H
39661,20230724:2100,8.5,1,8.4,1,-,-,8.4,91,1,H
39661,20230724:2200,8.5,1,8.3,1,-,-,8.4,91,1,H
39661,20230724:2300,8.2,1,7.1,1,-,-,7.7,91,1,H
39661,20230725:0000,7.1,1,5.5,1,-,-,6.0,91,1,H
39661,20230725:0100,5.7,1,4.9,1,-,-,5.2,91,1,H
39661,20230725:0200,5.5,1,4.9,1,-,-,5.2,91,1,H
39661,20230725:0300,5.1,1,4.6,1,-,-,4.7,91,1,H
39661,20230725:0400,4.8,1,3.9,1,-,-,4.5,91,1,H
39661,20230725:0500,3.9,1,2.7,1,-,-,3.3,91,1,H
39661,20230725:0600,2.7,1,2.1,1,-,-,2.3,92,1,H
39661,20230725:0700,3.1,1,2.3,1,-,-,2.8,92,1,H
39661,20230725:0800,3.4,1,2.4,1,-,-,2.6,92,1,H
39661,20230725:0900,4.4,1,2.9,1,-,-,3.3,92,1,H
,,,,,,,,,,,
UserName is = nickdavies,,,,,,,,,,,
Total number of rows output = 65,,,,,,,,,,,
Note: The latest 24 hours of hourly or ten minute data was embargoed for some datatypes and stations.,,,,,,,,,,,
Number of rows remaining in subscription = 786514,,,,,,,,,,,
Copyright NIWA 2023 Subject to NIWA's Terms and Conditions,,,,,,,,,,,
See: http://clifloecd1.niwa.co.nz/pls/niwp/doc/terms.html,,,,,,,,,,,
Comments to: cliflo@niwa.co.nz,,,,,,,,,,,
